Product_ID,Product_Code,Product_Name,MRP,PTR,PTS_Rate,Available_Stock,Stockist_ID,manufacture,Pack_Size,Scheme,HSN,Expiry_Date,GST,is_brand,ED_Code,MinQty,MaxQty
1692535,J0031953,"THYRONORM 150 MCG TABLET-J0031953",217.91,166.03,149.42,20,756,ABBOTT-I,120`S,,,31-08-2027,5,0,ED000090550,0,0
4431172,J0038288,"THYRONORM 50 MCG TABLET-J0038288",132.02,100.59,90.53,120,756,ABBOTT-I,120S,,,31-07-2027,5,0,ED000090556,0,0
4465439,J0038635,"THYRONORM 75 MCG TABLET-J0038635",180.83,137.78,124,45,756,ABBOTT-I,120T,,,28-02-2026,5,0,ED000090561,0,0
1694187,J0031960,"THYRONORM 88 MCG TABLET-J0031960",211.27,160.97,144.87,5,756,ABBOTT-I,120TAB,,,30-09-2027,5,0,ED000090563,0,0
5053560,J0038953,"THYROPACE TABLET-J0038953",177.96,142.86,87.87,19,756,MEYER,15`S,,,31-12-2026,5,0,ED000090565,0,0
11414551,PROD1077,"THYROPAX 25 MCG TABLET-PROD1077",86.23,65.7,59.13,5,756,ALTEUS,100,,,30-04-2027,5,0,ED000158788,1,-1
11414556,PROD1082,"THYROPAX 88 TABLET-PROD1082",83.52,63.64,57.27,4,756,ALTEUS,100,,,31-05-2026,5,0,ED000158794,1,-1
11414554,PROD1080,"THYROPAX-62.5 TABLET-PROD1080",102.24,77.9,70.11,11,756,ALTEUS,100,,,31-07-2027,5,0,ED000158792,1,-1
8057941,JE034613,"THYROUP 100 MCG TABLET-JE034613",166.31,126.71,114.04,64,756,LUPIN,120T,,,01-05-2026,5,0,ED000140826,0,0
8057942,JE034614,"THYROUP 12.5 TABLET-JE034614",189.7,144.53,130.08,10,756,LUPIN,120T,,,31-01-2027,5,0,ED000140827,0,0
8057943,JE034615,"THYROUP 125 TABLET-JE034615",216.6,165.03,148.53,10,756,LUPIN,120T,,,30-09-2026,5,0,ED000140828,0,0
8057945,JE034617,"THYROUP 25 TABLET-JE034617",185.8,141.56,127.41,4,756,LUPIN,120T,,,31-10-2026,5,0,ED000134203,0,0
8057946,JE034618,"THYROUP 50 TABLET-JE034618",132,100.57,90.51,5,756,LUPIN,120T,,,31-03-2027,5,0,ED000134204,0,0
8057947,JE034619,"THYROUP 75 TABLET-JE034619",184.55,140.61,126.55,9,756,LUPIN,120T,,,31-08-2026,5,0,ED000134205,0,0
8819022,J0051836,"THYROWEL PLUS TABLET-J0051836",323.01,246.1,221.49,1,756,ABBOTT-I,15S.,,,31-12-2026,5,0,ED000191231,0,0
2696873,J0031971,"THYROX 100 TABLET-J0031971",168.83,128.63,115.77,23,756,MACLEODS,120`S,,,31-10-2027,0,0,ED000177820,0,0
14451616,PROD4018,"THYROX 112 TABLET-PROD4018",177.27,135.06,121.55,22,756,MACLEODS,100,,,30-06-2027,5,0,ED000157773,1,-1
3585597,J0031972,"THYROX 12.5 TABLET-J0031972",189.72,144.55,130.1,39,756,MACLEODS,120,,,30-09-2027,5,0,ED000196231,0,0
10633235,PROD48,"THYROX 125 TABLET-PROD48",216.64,165.06,148.55,143,756,MACLEODS,1*120,,,30-06-2027,5,0,ED000197579,1,-1
10481794,J0044707,"THYROX 150 1X120 S-J0044707",217.92,166.03,149.43,9,756,MACLEODS,1X120`S,,,31-08-2027,0,0,ED000201199,0,0
11147334,PROD747,"THYROX 200 MCG TABLET-PROD747",358.01,272.77,245.49,1,756,MACLEODS,1*120,,,27-02-2027,0,0,ED000209177,1,-1
2696875,J0031976,"THYROX 25 TABLET-J0031976",185.4,141.26,124.31,5,756,MACLEODS,120`S,,,31-08-2027,0,0,ED000177823,0,0
10967166,PROD586,"THYROX 37.5 TABLET-PROD586",187.63,142.96,128.66,20,756,MACLEODS,120,,,30-09-2027,5,0,ED000197363,1,-1
2696876,J0031977,"THYROX 50 TABLET-J0031977",132.03,100.59,88.53,101,756,MACLEODS,120`S,,,31-07-2027,5,0,ED000177822,0,0
8011436,JE042497,"THYROX 62.5 TABLET-JE042497",171.98,131.03,117.93,8,756,MACLEODS,100`S,,,31-07-2027,5,0,ED000115682,0,0
2696877,J0031978,"THYROX 75 TABLET 120-J0031978",183.97,140.17,126.15,69,756,MACLEODS,120`S,,,30-09-2027,5,0,ED000177903,0,0
18924397,PROD7504,"THYROX 75 TABLET-PROD7504",183.97,140.17,123.35,1,756,MACLEODS2,100,,,31-07-2027,5,0,ED000090615,1,-1
9949744,J0044064,"THYROX 88 TABLET-J0044064",211.27,160.97,144.87,30,756,MACLEODS,120`S,,,31-08-2027,5,0,ED000195978,0,0
2696878,J0031980,"TIAPREX 25 TABLET-J0031980",41.72,31.79,28.61,9,756,INTAS,10`S,,,30-04-2028,5,0,ED000090623,0,0
3585601,J0031982,"TIARE 90 TABLET-J0031982",355.31,270.71,243.64,6,756,MSN,14`S,,,01-08-2028,5,0,ED000140722,0,0
2960066,J0031983,"TIARE KIT-J0031983",323.3,246.32,221.69,10,756,MSN,"1*21 KIT",,,01-04-2027,5,0,ED000157556,0,0
13693949,PROD2741,"TIATE 18 MCG TRANSCAPS-PROD2741",337.31,257,231.3,28,756,LUPIN,30,,,30-06-2026,5,0,ED000219550,1,-1
3585602,J0031984,"TIATE INHALER-J0031984",525.4,400.31,360.27,18,756,LUPIN,1UNIT,,,31-01-2027,5,0,ED000090626,0,0
1685649,J0031988,"TIBAN 20 TABLET-J0031988",174.66,133.07,119.76,5,756,AJANTA,15`S,,,31-08-2026,5,0,ED000090629,0,0
1686489,J0031990,"TIBAN M 20/1000 MG TABLET-J0031990",319.69,243.57,219.22,10,756,AJANTA,15`S,,,01-05-2027,5,0,ED000090631,0,0
1687081,J0031992,"TIBAN M 20/500 MG TABLET-J0031992",305.63,232.86,209.58,1,756,AJANTA,15`S,,,01-07-2027,5,0,ED000090633,0,0
12033067,PROD1583,"TIBETO TABLET-PROD1583",511.65,389.83,350.84,20,756,EDIFICE,1*10,,,30-04-2027,5,0,ED000181433,1,-1
1691519,J0031996,"TIBROLIN D TABLET-J0031996",289.17,220.32,198.29,1,756,ZUVENTUS,10,,,28-02-2027,0,0,ED000090641,0,0
2696881,J0031997,"TIBROLIN TABLET-J0031997",271.92,207.18,186.46,10,756,ZUVENTUS,10,,,31-01-2027,5,0,ED000090640,0,0
2960067,J0032000,"TICABID 60 MG TABLET-J0032000",246.75,188,169.2,10,756,LUPIN,10S,,,31-08-2028,5,0,ED000158256,0,0
3585606,J0032001,"TICABID 90 MG TABLET-J0032001",301.41,229.64,206.68,20,756,LUPIN,10S,,,31-08-2028,5,0,ED000140933,0,0
9444908,J0042856,"TICACIP 90 TABLET-J0042856",397.03,302.5,272.25,15,756,CIPLA,14S,,,31-08-2027,5,0,ED000140724,0,0
8309055,J0051018,"TICAFLO  TABLET-J0051018",497.57,379.1,341.19,17,756,"DR REDDY`S",14S,,,01-06-2027,5,0,ED000090642,0,0
1714826,J0032005,"TICAGAT  TABLET-J0032005",239.06,182.14,163.93,1,756,NATCO,14S,,,31-07-2028,5,0,ED000150145,0,0
6017530,J0040805,"TICASPAN 90 TABLET-J0040805",257.81,196.43,162.49,4,756,USV,1*10,,,30-06-2028,5,0,ED000141949,0,0
5768013,J0040246,"TICASTRO 90 TABLET-J0040246",241.17,183.75,165.38,1,756,INTAS,10T,,,30-06-2028,5,0,ED000177452,0,0
10820057,PROD482,"TICAVIC 60 TABLET-PROD482",204.84,156.07,156.07,11,756,ALKEM,10,,,31-05-2027,5,0,ED000148833,1,-1
3585612,J0032012,"TICAVIC 90 TABLET-J0032012",255,194.29,167.67,53,756,ALKEM,10`S,,,31-07-2027,5,0,ED000140505,0,0
2696883,J0032017,"TICSTOP  TABLET-J0032017",397.03,302.5,255.5,39,756,INTAS,10s,,,31-03-2027,5,0,ED000090666,0,0
3585613,J0032018,"TICUS 90 TABLET-J0032018",273.05,208.03,187.23,2,756,ZYDUS,10T,,,31-05-2026,5,0,ED000140934,0,0
3585614,J0032019,"TIDE 10 TABLET-J0032019",71.53,54.5,49.05,89,756,TORRENT,10`S,,,31-01-2027,5,0,ED000090672,0,0
3585615,J0032020,"TIDE 20 TABLET-J0032020",131.8,100.42,90.38,10,756,TORRENT,10`S,,,31-07-2027,5,0,ED000090674,0,0
3585616,J0032021,"TIDE 5 TABLET-J0032021",44.34,33.78,29.57,2,756,TORRENT,10`S,,,30-06-2027,5,0,ED000090676,0,0
2960068,J0032022,"TIDE E 10 COMBIKIT-J0032022",302.8,230.7,207.63,5,756,TORRENT,"1 KIT",,,31-03-2027,5,0,ED000164519,0,0
9706788,J0043568,"TIDE PLUS 20 TABLET-J0043568",67.9,51.73,46.56,60,756,TORRENT,"10 `S",,,31-03-2027,5,0,ED000090679,0,0
8810942,J0051808,"TIDOMET LS TABLET-J0051808",27.7,21.11,18.99,14,756,TORRENT,15S,,,31-05-2026,5,0,ED000134271,0,0
3585620,J0032030,"TIDOMET PLUS TABLET-J0032030",27.5,20.95,18.86,8,756,TORRENT,10`S,,,30-09-2027,5,0,ED000090693,0,0
2597572,J0032035,"TIGATEL 40 TABLET-J0032035",141.96,108.16,97.34,7,756,SUNPDL,20`S,,,28-02-2027,5,0,ED000145820,0,0
2597573,J0032039,"TIGATEL AM 40 TABLET-J0032039",278.44,212.14,190.93,6,756,SUNPDL,20`S,,,30-06-2027,5,0,ED000145821,0,0
3585622,J0032042,"TIGATEL CH 40 TABLET-J0032042",137.81,105,94.5,1,756,SUNPDL,10`S,,,31-07-2026,5,0,ED000090710,0,0
3585624,J0032047,"TIGEMAC 90 TABLET-J0032047",311.95,237.68,213.91,47,756,MACLEODS,10S,,,31-05-2027,5,0,ED000140937,0,0
2696885,J0032052,"TIKLEEN 90 TABLET-J0032052",274.22,208.93,188.04,20,756,IPCA,10S,,,31-05-2028,5,0,ED000150146,0,0
14482815,PROD4307,"TILIFE 250 MG TABLET-PROD4307",355.31,270.71,243.64,7,756,ALGEN,10,,,28-02-2027,5,0,ED000230936,1,-1
6164880,J0041162,"TILRON-DL TABLET-J0041162",168.75,128.52,128.52,8,756,AVRON-1,1*15,,,31-05-2027,5,0,ED000180617,0,0
3585626,J0032059,"TILSTIGMIN  TABLET-J0032059",48.91,39.13,35.99,10,756,TABLETS,10`S,,,31-01-2028,5,0,ED000090761,0,0
1702170,J0032061,"TIMOBEST EYE DROPS-J0032061",63.28,48.21,43.39,2,756,ZIVIRA,5ML,,,31-05-2027,5,0,ED000116370,0,0
3585628,J0032062,"TIMOBRIM EYE DROPS-J0032062",159.38,121.43,109.3,27,756,N.R.I,5ML,,,30-11-2026,5,0,ED000118828,0,0
1702554,J0032065,"TIMOLET OD EYE DROPS-J0032065",42.91,32.7,29.42,19,756,SUNPDL,3ML,,,30-09-2027,5,0,ED000090794,0,0
1682742,J0032067,"TIMOLONG EYE DROPS-J0032067",70.34,53.59,48.23,10,756,INTAS,5ML,,,31-12-2026,5,0,ED000090800,0,0
3585629,J0032068,"TIMOSTAR EYE DROPS-J0032068",71.41,54.41,48.97,17,756,MANKIND,5ML,,,31-05-2027,5,0,ED000090804,0,0
2912922,J0032069,"TIMZID MR TABLET-J0032069",143.34,109.22,98.29,1,756,LUPIN,1*15,,,30-09-2026,5,0,ED000160914,0,0
2690754,J0032071,"TINEP FORTE CAPSULE-J0032071",223.41,170.21,153.19,15,756,TASMED,10,,,31-10-2026,5,0,ED000090829,0,0
1682413,J0032072,"TINEP-OD TABLET-J0032072",102.48,78.08,70.27,20,756,TASMED,10S,,,31-07-2026,5,0,ED000090830,0,0
5920232,J0040644,"TINFAL TABLET-J0040644",75,20.93,18.2,48,756,GENERICS,10T,,,31-03-2027,5,0,ED000090834,0,0
1676674,J0032075,"TINIBA 300 TABLET-J0032075",77.81,59.29,51.87,55,756,ZYDUS,10`S,,,31-05-2027,5,0,ED000090838,0,0
1676682,J0032078,"TINIBA 500 TABLET-J0032078",162.19,123.57,111.22,48,756,ZYDUS,10`S,"3 + 1, 2 + 25%",,31-05-2029,5,0,ED000090839,0,0
4320651,J0038142,"TINILACT FZ  VAGINAL SUPPOSITORY-J0038142",154.69,117.86,107.13,1,756,CURADOR,1*1,,,28-02-2027,5,0,ED000169856,0,0
2597576,J0032084,"TINILACT-3 VAGINAL SUPPOSITORY-J0032084",131.25,100,90,5,756,CURADOR,1*3,,,30-09-2027,5,0,ED000169954,0,0
2597577,J0032085,"TINILACT-CL SOFGELS VAGINAL SUPPOSITORY-J0032085",182.5,139.04,125.14,9,756,CURADOR,7S,,,31-08-2027,5,0,ED000169953,0,0
17637874,PROD7272,"TINNITOD  CAPSULE-PROD7272",332.81,253.57,137.92,40,756,ENTOD,28,,,28-02-2027,5,0,ED000198833,1,-1
14451421,PROD3954,"TINNITOD 20 MG CAPSULE-PROD3954",332.81,253.57,228.21,1,756,ENTOD,10,,,28-02-2027,5,0,ED000141817,1,-1
10698690,PROD312,"TIOMATE  TRANSCAPS-PROD312",608.4,463.54,417.19,8,756,LUPIN,30,,,31-07-2026,5,0,ED000200720,1,-1
3585631,J0032094,"TIOMATE  TRANSHALER-J0032094",855.1,651.5,586.35,5,756,LUPIN,1UNIT,,,31-01-2027,5,0,ED000115023,0,0
9673362,J0043216,"TIOMIST  RESPICAP-J0043216",171.61,130.76,117.68,9,756,ZYDUS,15C,,,31-12-2026,5,0,ED000090891,0,0
3585635,J0032103,"TIOVA  ROTACAP-J0032103",343.35,261.6,235.44,6,756,CIPLA,30`S,,,30-11-2026,5,0,ED000152565,0,0
2696889,J0032101,"TIOVA INHALER-J0032101",594.3,452.8,452.8,46,756,CIPLA,200MD,,,30-04-2027,5,0,ED000090901,0,0
1714875,J0032111,"TIVENCA GEL-J0032111",330,223.73,201.36,1,756,CURATIO,30GM,,,28-02-2027,18,0,ED000090941,0,0
1694160,J0032113,"TIXYLIX LS SYRUP-J0032113",133.35,101.6,91.44,2,756,ABBOTT-H,100ML,,,30-06-2026,5,0,ED000090961,0,0
1702540,J0032116,"TIZAN  TABLET-J0032116",184.69,140.72,126.64,17,756,SUNPDL,10`S,,,29-02-2028,5,0,ED000090965,0,0
4253134,J0038047,"TIZTA  EYE DROPS-J0038047",187.5,142.86,128.57,19,756,ZIVIRA,5ML,,,31-01-2027,5,0,ED000157904,0,0
3352006,J0032128,"TNIB  TABLET-J0032128",662.8,504.99,454.49,15,756,MICRO,15`S,,,30-11-2026,5,0,ED000157318,0,0
4273433,J0038125,"TOBA  EYE DROPS-J0038125",137,104.38,93.94,94,756,SUNPDL,5ML,,,31-12-2026,5,0,ED000091029,0,0
3987370,J0037524,"TOBA DM EYE DROPS-J0037524",29.06,22.14,19.93,82,756,SUNPDL,10ML,,,30-09-2026,5,0,ED000091030,0,0
3676276,J0036750,"TOBA F EYE DROPS-J0036750",183.75,140,126,41,756,SUNPDL,5ML,,,30-11-2026,5,0,ED000091031,0,0
1708952,J0032133,"TOBACIN 80 MG INJECTION-J0032133",168.5,128.38,115.54,39,756,ARISTO,1VIAL,,,30-06-2026,5,0,ED000091036,0,0
1709050,J0032135,"TOBACIN EYE/EAR DROPS-J0032135",89.5,68.19,61.37,251,756,ARISTO,5ML,,,31-03-2027,5,0,ED000091032,0,0
14530110,PROD4890,"TOBAREN DM EYE DROPS-PROD4890",92.25,70.29,63.26,5,756,INDOCO,"10 ML",,,31-03-2027,5,0,ED000091047,1,-1
2960070,J0032140,"TOBOXY EYE DROPS-J0032140",159.38,121.43,109.29,12,756,N.R.I,5ML,,,30-04-2027,5,0,ED000118835,0,0
6057205,J0040934,"TOBRA EYE DROPS-J0040934",59.4,15.9,13.83,3,756,GENERICS,10ML,,,30-06-2027,0,0,ED000091059,0,0
17635195,PROD7254,"TOBRACID F EYE DROPS-PROD7254",126.56,96.43,86.79,8,756,ENTOD,5ML,,,28-02-2026,5,0,ED000091068,1,-1
5768014,J0040220,"TOBRAWIN EYE DROP EYE DROPS-J0040220",128.5,97.9,88.11,8,756,ZIVIRA,5ML,,,31-08-2027,5,0,ED000180354,0,0
17405101,PROD7128,"TOBRAZA 5 TABLET-PROD7128",128.44,97.86,97.86,5,756,GLE,10,,,31-08-2027,5,0,ED000186772,1,-1
2696895,J0032142,"TOCAMIDE  TABLET-J0032142",232.69,177.29,159.56,8,756,ALEMBIC,15`S,,,28-02-2027,5,0,ED000138827,0,0
12214485,PROD1713,"TOCIB 5 MG TABLET-PROD1713",460,357.14,297.61,92,756,ANKAA,10,"10 + 1, 5 + 9.09%",,31-08-2027,5,0,ED000217113,1,-1
12214793,PROD1719,"TOCIB ER 11 MG TABLET-PROD1719",860,671.42,595.2,19,756,ANKAA,10,"10 + 1, 5 + 9.09%",,31-08-2027,5,0,ED000217117,1,-1
17142030,PROD7042,"TOCO FIBRO CAPSULE-PROD7042",316.77,241.36,217.22,14,756,INDOCO,15,,,31-12-2026,5,0,ED000243428,1,-1
3585638,J0032144,"TOCOFIL  CAPSULE-J0032144",444.01,338.31,252.5,32,756,FOURRTS,1*15,,,28-02-2027,5,0,ED000151198,0,0
11723038,PROD1351,"TOCONAF CAPSULE-PROD1351",418.21,318.64,286.78,123,756,WELLVIO,15,,,31-01-2027,5,0,ED000213344,1,-1
5068811,J0039079,"TOCONEXT-LC TABLET-J0039079",275.84,210.16,189.15,54,756,HEALTHICA,1*10,,,31-01-2027,5,0,ED000175170,0,0
16982094,PROD7006,"TOFADOZ 5 MG ECO PACK TABLET (60+60 FREE)-PROD7006",2296.88,1750.01,1570.01,5,756,MSN,120,,,30-04-2028,5,0,ED000243424,1,-1
5862512,J0040461,"TOFADOZ-11 XR TABLET-J0040461",668.44,0,509.29,5,756,MSN,10S,,,01-06-2027,5,0,ED000178848,0,0
5225613,J00016188,"TOFAHENZ    TABLET-J00016188",487.5,371.43,334.29,1,756,LARENON,1*10,,,01-06-2026,5,0,ED000160750,0,0
11012363,PROD604,"TOFAJAK 5 TABLET-PROD604",1237.5,942.86,848.49,8,756,CIPLA,60,,,31-08-2027,5,0,ED000192013,1,-1
11061856,PROD663,"TOFAJAK OINTMENT-PROD663",703.13,535.71,482.14,18,756,CIPLA,"15 GM",,,31-07-2026,5,0,ED000210064,1,-1
11225880,PROD860,"TOFAJAK XR 11 MG TABLET-PROD860",309.37,235.71,212.12,3,756,CIPLA,1*10,,,31-08-2026,5,0,ED000188805,1,-1
8962923,J0052046,"TOFAJAK-IN 5 MG TABLET-J0052046",206.25,157.14,141.43,38,756,CIPLA,10S,,,30-04-2027,5,0,ED000188815,0,0
8962924,J0052047,"TOFAJAK-IN XR TABLET-J0052047",309.38,235.71,212.12,30,756,CIPLA,10S,,,31-08-2026,5,0,ED000188814,0,0
3716151,J0036952,"TOFAKIN    TABLET-J0036952",411.56,313.57,282.21,11,756,LUPIN,1*10,,,30-06-2026,5,0,ED000159341,0,0
3010652,J0032150,"TOFANTA 5 TABLET-J0032150",409.69,312.15,280.93,20,756,AJANTA,10`S,,,01-07-2027,5,0,ED000156603,0,0
6913633,J0041726,"TOFANTA XR TABLET-J0041726",740.63,564.29,507.86,16,756,AJANTA,10T,,,31-01-2027,5,0,ED000180194,0,0
6164882,J0041163,"TOFARON 5 TABLET-J0041163",373,284.17,284.17,19,756,AVRON-1,1*10,"10 + 1, 5 + 9.09%",,31-05-2027,5,0,ED000180599,0,0
15027500,PROD6449,"TOFASHINE 5 MG TABLET-PROD6449",392.81,299.29,269.36,12,756,SUNPDL2,15,,,28-02-2027,5,0,ED000235612,1,-1
17444241,PROD7206,"TOFASHINE XR 11 MG TABLET-PROD7206",890.63,678.57,610.71,6,756,SUNPDL2,15,,,31-10-2026,5,0,ED000241070,1,-1
10498728,J0044744,"TOFASURE 5 TAB 10 S-J0044744",131.25,100,90,38,756,CANIXA,10`S,,,31-01-2027,5,0,ED000189369,0,0
8432697,J0051336,"TOFASURE XR TABLET-J0051336",262.5,200,180,12,756,CANIXA,10`S,,,30-09-2027,5,0,ED000189374,0,0
11017193,PROD608,"TOFATAS 5 MG TABLET-PROD608",236.25,180,121.81,68,756,INTAS,14,,,30-04-2028,5,0,ED000209113,1,-1
8707442,J0051631,"TOFATAS OINTMENT-J0051631",750,571.43,514.29,12,756,INTAS,15G,,,31-03-2027,5,0,ED000190883,0,0
8707443,J0051632,"TOFATAS OINTMENT-J0051632",1453.13,1107.14,996.43,10,756,INTAS,30G,,,31-03-2027,5,0,ED000190884,0,0
16650304,PROD6914,"TOFATAS OINTMENT-PROD6914",398.44,303.57,273.21,14,756,INTAS,"8 GM",,,31-05-2027,5,0,ED000243159,1,-1
11316767,PROD989,"TOFATAS XR 11 MG TABLET-PROD989",421.88,321.43,289.29,30,756,INTAS,1*15,,,30-09-2027,5,0,ED000212580,1,-1
9882474,J0043923,"TOFATOP OINTMENT-J0043923",703.1,535.7,482.13,9,756,ALKEM,15GM,,,30-11-2026,5,0,ED000197983,0,0
9888888,J0043944,"TOFATOP-5 TABLET-J0043944",195.94,149.29,134.36,26,756,ALKEM,10`S,,,30-06-2027,5,0,ED000195459,0,0
8268168,J0050778,"TOFE 5 TABLET-J0050778",195.9,149.26,127.43,61,756,ALKEM,10`S,,,31-07-2027,5,0,ED000157086,0,0
13239216,PROD2424,"TOFE ER TABLET-PROD2424",330,251.43,226.29,12,756,"ALKEM LA",10,,,30-06-2027,5,0,ED000173951,1,-1
1693089,J0032155,"TOFF-DC SYRUP-J0032155",103.13,78.57,78.57,21,756,MANKIND,100ML,"4 + 1, 2 + 20%",,31-10-2026,5,0,ED000091148,0,0
1714668,J0032159,"TOFICALM 100 TABLET-J0032159",270.94,206.43,185.79,6,756,SUNPDL,"10,S",,,30-04-2028,5,0,ED000091155,0,0
1702555,J0032160,"TOFICALM 50 TABLET-J0032160",155.63,118.57,106.71,61,756,SUNPDL,10`S,,,30-09-2026,5,0,ED000091156,0,0
9311014,J0042672,"TOFUS TABLET-J0042672",342,260.57,234.51,17,756,HETERO,10S,,,31-08-2026,5,0,ED000194718,0,0
3352007,J0032162,"TOFZA    TABLET-J0032162",576.56,439.29,395.36,6,756,WALLACE,"14,S",,,31-01-2027,5,0,ED000157319,0,0
6919140,46317,"TOFZA XR TABLET-46317",609.38,464.29,417.86,5,756,WALLACE,3*10,,,30-04-2027,5,0,ED000182508,0,0
19974929,PROD7897,"TOHI SHAMPOO-PROD7897",304.69,232.14,232.14,3,756,ZYDILLAC,"75 ML",,,30-11-2026,5,0,ED000250190,1,-1
10633368,PROD145,"TOJACIA 5 MG TABLET-PROD145",206.25,157.14,141.43,9,756,CIPLA,10,,,31-03-2027,5,0,ED000201983,1,-1
2696897,J0032168,"TOLAGIN 4 TABLET-J0032168",241.88,184.29,165.86,8,756,PHARMED,10`S,,,31-08-2028,5,0,ED000091178,0,0
2696898,J0032170,"TOLAGIN 8 TABLET-J0032170",346.88,264.29,237.86,9,756,PHARMED,10`S,,,31-05-2028,5,0,ED000091179,0,0
1690851,J0032171,"TOLAGIN GEL  GEL-J0032171",159.38,121.43,109.29,12,756,PHARMED,30GM,,,31-07-2027,5,0,ED000091177,0,0
1701029,J0032178,"TOLAZ   DT 7.5 TABLET-J0032178",104.55,79.66,71.69,10,756,TORRENT,10`S,,,31-07-2027,5,0,ED000091196,0,0
3585644,J0032173,"TOLAZ DT 10 TABLET-J0032173",150.45,114.63,103.17,22,756,TORRENT,15`S,,,31-01-2027,5,0,ED000141104,0,0
9695382,J0043450,"TOLAZ DT 5 TABLET-J0043450",89.4,68.11,61.3,7,756,TORRENT,15T,,,30-04-2027,5,0,ED000151878,0,0
1701030,J0032179,"TOLAZ LA 210 MG INJECTION-J0032179",1546,1177.91,1060.12,3,756,TORRENT,1,,,30-04-2027,5,0,ED000091197,0,0
9694574,J0043392,"TOLAZ LA 300 MG INJECTION-J0043392",1869,1424,1281.6,3,756,TORRENT,1,,,31-03-2027,5,0,ED000091198,0,0
1701032,J0032181,"TOLAZ LA 405 INJECTION-J0032181",2038.97,1553.5,1398.15,2,756,TORRENT,1,,,30-11-2026,5,0,ED000091199,0,0
3585646,J0032186,"TOLBY D   TABLET-J0032186",212.72,162.07,145.86,7,756,PHARMANOVA,10S,,,31-10-2026,5,0,ED000091210,0,0
2690601,J0032187,"TOLBY-DS CAPSULE-J0032187",482.81,367.86,331.07,18,756,PHARMANOVA,10S,"5 + 1, 3 + 16.67%",,31-03-2027,5,0,ED000178550,0,0
9009706,J0042375,"TOLFEN CAPSULE-J0042375",164,124.95,112.45,39,756,MICRO,10`S,"10 + 1, 5 + 9.09%",,31-12-2026,5,0,ED000191814,0,0
3585648,J0032194,"TOLIFAST 150 TABLET-J0032194",208.1,158.55,142.7,20,756,LUPIN,10`S,,,31-08-2027,5,0,ED000091228,0,0
14196458,PROD3289,"TOLIFAST SR 450 TABLET-PROD3289",336.95,256.72,231.05,13,756,LUPIN,6,,,30-06-2027,5,0,ED000091229,1,-1
3549038,J0032196,"TOLIFAST-D    TABLET-J0032196",287.53,219.08,219.08,5,756,LUPIN,10T,,,30-09-2026,5,0,ED000091230,0,0
1689526,J0032202,"TOLKEM    TABLET-J0032202",192.15,146.4,131.76,2,756,ALKEM,10`S,,,31-08-2027,5,0,ED000091233,0,0
3549039,J0032200,"TOLKEM D   TABLET-J0032200",221.25,168.57,151.71,4,756,ALKEM,10T,,,31-08-2027,5,0,ED000091237,0,0
1687273,J0032197,"TOLKEM SR 450 TABLET-J0032197",510.9,389.26,350.33,16,756,ALKEM,10`S,,,30-04-2027,5,0,ED000122553,0,0
1688222,J0032203,"TOLMOVE 150 TABLET-J0032203",110.62,84.28,75.85,22,756,LARENON,10`S,,,01-10-2027,5,0,ED000091245,0,0
1688221,J0032204,"TOLMOVE 450 TABLET-J0032204",340.31,259.28,233.36,20,756,LARENON,10`S,,,01-05-2028,5,0,ED000091246,0,0
15573817,PROD6722,"TOLOL XR 12.5 MG TABLET-PROD6722",75.58,57.59,51.83,40,756,TORRENT,15,,,31-05-2027,5,0,ED000224325,1,-1
13809503,PROD2816,"TOLOL XR 25 MG TABLET-PROD2816",60.56,46.14,41.53,17,756,TORRENT,15,,,31-07-2027,5,0,ED000091262,1,-1
1687325,J0032213,"TOLOL XR 50 TABLET-J0032213",91.89,70.01,63.01,29,756,TORRENT,"15 T",,,31-07-2027,5,0,ED000091264,0,0
8232407,J0050364,"TOLPERITAS 150 TABLET-J0050364",172.5,131.43,118.29,1,756,INTAS,10T,,,30-06-2027,0,0,ED000091269,0,0
13351173,PROD2634,"TOLPERITAS P TABLET-PROD2634",146.48,111.6,100.44,31,756,INTAS,10,,,31-08-2026,5,0,ED000222454,1,-1
8232406,J0050365,"TOLPERITAS-D    TABLET-J0050365",271.41,206.79,186.11,12,756,INTAS,10T,,,31-07-2027,5,0,ED000091273,0,0
3585659,J0032222,"TOLPETAB D TABLET-J0032222",186.68,142.22,129.61,40,756,SOLVATE,10S,"10 + 1",,30-04-2027,5,0,ED000091276,0,0
3585660,J0032223,"TOLPETAB-SR 450 TABLET-J0032223",458.99,354.08,318.67,2,756,SOLVATE,10`S,,,31-10-2026,5,0,ED000091275,0,0
2696905,J0032226,"TOLSAMA 15 TABLET-J0032226",642.65,489.64,440.67,5,756,MSN,4`S,,,01-06-2029,5,0,ED000091292,0,0
6092020,J0041018,"TOLTAKE 150 TABLET-J0041018",144.38,110,99,10,756,KURESYS,1*10`S,,,31-07-2027,5,0,ED000179463,0,0
6092021,J0041019,"TOLTAKE-D TABLET-J0041019",204.38,155.71,140.14,6,756,KURESYS,1*10`S,,,30-09-2026,5,0,ED000179133,0,0
4252815,J0037927,"TOLU XR 4 TABLET-J0037927",337.41,257.07,231.36,13,756,IPCA,10S,,,30-04-2028,5,0,ED000091301,0,0
